anime_id,anime_name,genres,num_genres,assigned_communities,all_community_names,confidence,is_bridge,communities_spanned,community_distribution
194,Macross Zero,"Adventure, Mecha, Military, Sci-Fi, Shounen",5,1,Action & Adventure,1.0,False,1,{1: 5}
195,Onegai☆Teacher,"Sci-Fi, Comedy, Drama, Romance, School",5,2,Romance & Slice of Life,0.6,False,3,"{1: 1, 2: 3, 3: 1}"
196,Onegai☆Twins,"Comedy, Drama, Harem, School, Sci-Fi",5,2,Romance & Slice of Life,0.6,False,3,"{2: 3, 3: 1, 1: 1}"
197,Rizelmine,"Sci-Fi, Comedy, Romance, Ecchi, School",5,2,Romance & Slice of Life,0.8,False,2,"{1: 1, 2: 4}"
198,Speed Grapher,"Action, Mystery, Super Power",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 3: 1}"
199,Sen to Chihiro no Kamikakushi,"Adventure, Supernatural, Drama",3,3,Dark & Psychological,0.6666666666666666,False,2,"{1: 1, 3: 2}"
200,Tenshi na Konamaiki,"Comedy, Magic, Romance, Shounen",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 2, 1: 2}"
201,Video Girl Ai,"Comedy, Drama, Ecchi, Romance",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 3: 1}"
202,Wolf's Rain,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",6,1,Action & Adventure,0.6666666666666666,False,2,"{1: 4, 3: 2}"
204,Yumeria,"Action, Comedy, Ecchi, Harem, Super Power",5,2,Romance & Slice of Life,0.6,False,2,"{1: 2, 2: 3}"
205,Samurai Champloo,"Action, Adventure, Comedy, Historical, Samurai, Shounen",6,1,Action & Adventure,0.5,False,3,"{1: 3, 2: 1, 3: 2}"
206,Lodoss-tou Senki: Eiyuu Kishi Den,"Action, Adventure, Drama, Magic, Romance, Fantasy",6,1,Action & Adventure,0.6666666666666666,False,3,"{1: 4, 3: 1, 2: 1}"
207,Lodoss-tou Senki,"Action, Adventure, Fantasy, Magic, Shounen, Supernatural",6,1,Action & Adventure,0.8333333333333334,False,2,"{1: 5, 3: 1}"
208,R.O.D: Read or Die,"Action, Sci-Fi, Adventure, Mystery, Historical, Magic",6,1,Action & Adventure,0.6666666666666666,False,2,"{1: 4, 3: 2}"
209,R.O.D: The TV,"Action, Sci-Fi, Adventure, Comedy, Super Power, Drama",6,1,Action & Adventure,0.6666666666666666,False,3,"{1: 4, 2: 1, 3: 1}"
210,Ranma ½,"Slice of Life, Comedy, Martial Arts, Fantasy, Shounen",5,1,Action & Adventure,0.6,False,2,"{2: 2, 1: 3}"
212,Project A-Ko,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",6,1,Action & Adventure,0.8333333333333334,False,2,"{1: 5, 2: 1}"
215,Pia Carrot e Youkoso!! 2 DX,"Comedy, Romance",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,"Comedy, Romance",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
218,Kidou Senkan Nadesico,"Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space",9,1,Action & Adventure,0.6666666666666666,False,2,"{1: 6, 2: 3}"
219,Kidou Senkan Nadesico: The Prince of Darkness,"Action, Comedy, Drama, Mecha, Psychological, Sci-Fi, Shounen, Space",8,1,Action & Adventure,0.625,False,3,"{1: 5, 2: 1, 3: 2}"
222,Mezzo DSA,"Action, Adventure, Comedy, Mystery, Sci-Fi",5,1,Action & Adventure,0.6,False,3,"{1: 3, 2: 1, 3: 1}"
223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",6,1,Action & Adventure,0.8333333333333334,False,2,"{1: 5, 2: 1}"
225,Dragon Ball GT,"Action, Sci-Fi, Adventure, Comedy, Super Power, Magic, Fantasy, Shounen",8,1,Action & Adventure,0.875,False,2,"{1: 7, 2: 1}"
226,Elfen Lied,"Action, Horror, Psychological, Supernatural, Drama, Romance, Seinen",7,3,Dark & Psychological,0.5714285714285714,False,3,"{1: 1, 3: 4, 2: 2}"
227,FLCL,"Action, Sci-Fi, Comedy, Parody, Dementia, Psychological, Mecha",7,1,Action & Adventure,0.42857142857142855,False,4,"{1: 3, 2: 2, 4: 1, 3: 1}"
228,Jigoku Shoujo,"Mystery, Horror, Psychological, Supernatural",4,3,Dark & Psychological,1.0,False,1,{3: 4}
229,Ninin ga Shinobuden,"Comedy, Parody, Martial Arts",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
230,Air Master,"Action, Comedy, Martial Arts, Seinen",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 2, 2: 2}"
231,Asagiri no Miko,"Action, Comedy, Supernatural, Fantasy, Seinen",5,1,Action & Adventure,0.4,False,3,"{1: 2, 2: 2, 3: 1}"
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Magic, Romance, Fantasy, School, Shoujo",8,2,Romance & Slice of Life,0.5,False,3,"{1: 3, 2: 4, 3: 1}"
233,Daa! Daa! Daa!,"Comedy, Sci-Fi, Shoujo",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
234,Dan Doh!!,"Adventure, Sports, Shounen",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
235,Detective Conan,"Adventure, Mystery, Comedy, Police, Shounen",5,1,Action & Adventure,0.6,False,3,"{1: 3, 3: 1, 2: 1}"
236,E's Otherwise,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",7,1,Action & Adventure,0.5714285714285714,False,3,"{1: 4, 2: 1, 3: 2}"
237,Koukyoushihen Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",5,1,Action & Adventure,0.6,False,3,"{1: 3, 3: 1, 2: 1}"
238,Rekka no Honoo,"Action, Adventure, Martial Arts, Shounen, Super Power",5,1,Action & Adventure,1.0,False,1,{1: 5}
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",5,3,Dark & Psychological,0.8,False,2,"{3: 4, 1: 1}"
240,Genshiken,"Slice of Life, Comedy, Parody",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
241,Girls Bravo: First Season,"Harem, Comedy, Romance, Ecchi, Fantasy, School, Shounen",7,2,Romance & Slice of Life,0.7142857142857143,False,2,"{2: 5, 1: 2}"
242,Gokusen,"Slice of Life, Comedy, Drama, School, Josei",5,2,Romance & Slice of Life,0.6,False,2,"{2: 3, 3: 2}"
243,Gravitation,"Comedy, Music, Romance, Shoujo, Shounen Ai",5,2,Romance & Slice of Life,0.8,False,2,"{2: 4, 4: 1}"
244,Agatha Christie no Meitantei Poirot to Marple,"Historical, Mystery",2,3,Dark & Psychological,1.0,False,1,{3: 2}
245,Great Teacher Onizuka,"Slice of Life, Comedy, Drama, School, Shounen",5,2,Romance & Slice of Life,0.6,False,3,"{2: 3, 3: 1, 1: 1}"
246,Groove Adventure Rave,"Adventure, Comedy, Fantasy, Romance, Shounen",5,1,Action & Adventure,0.6,False,2,"{1: 3, 2: 2}"
247,Harukanaru Toki no Naka de: Hachiyou Shou,"Fantasy, Magic, Supernatural, Demons, Historical, Shoujo",6,3,Dark & Psychological,0.5,False,3,"{1: 2, 3: 3, 2: 1}"
248,Ichigo 100%,"Comedy, Ecchi, Harem, Romance, Shounen",5,2,Romance & Slice of Life,0.8,False,2,"{2: 4, 1: 1}"
249,InuYasha,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen",10,1,Action & Adventure,0.5,False,3,"{1: 5, 2: 2, 3: 3}"
250,Konjiki no Gash Bell!!,"Adventure, Comedy, Demons, Supernatural, Magic, Shounen",6,1,Action & Adventure,0.5,False,3,"{1: 3, 2: 1, 3: 2}"
251,Kyou kara Maou!,"Adventure, Comedy, Demons, Fantasy, Shoujo",5,1,Action & Adventure,0.4,False,3,"{1: 2, 2: 2, 3: 1}"
252,Madlax,"Military, Mystery, Psychological, Supernatural, Drama, Magic, Shounen",7,3,Dark & Psychological,0.5714285714285714,False,2,"{1: 3, 3: 4}"
253,Jungle wa Itsumo Hare nochi Guu,"Slice of Life, Comedy, School",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
254,Jungle wa Itsumo Hare nochi Guu Deluxe,"Comedy, Slice of Life",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
255,Jungle wa Itsumo Hare nochi Guu Final,"Slice of Life, Comedy",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
256,Hoshi no Koe,"Sci-Fi, Space, Drama, Romance, Mecha",5,1,Action & Adventure,0.6,False,3,"{1: 3, 3: 1, 2: 1}"
257,Ikkitousen,"Ecchi, Super Power, Martial Arts, School",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 2, 1: 2}"
258,Hitsuji no Uta,"Horror, Drama, Vampire",3,3,Dark & Psychological,1.0,False,1,{3: 3}
259,Happy☆Lesson,"Comedy, Harem, Romance, School",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
260,Happy☆Lesson (TV),"Comedy, Drama, Harem, Romance, Slice of Life",5,2,Romance & Slice of Life,0.8,False,2,"{2: 4, 3: 1}"
261,Happy☆Lesson: Advance,"Comedy, Harem, Romance, Slice of Life",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
262,Happy☆Lesson: The Final,"Comedy, Harem, Romance, School",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
263,Hajime no Ippo,"Comedy, Sports, Drama, Shounen",4,2,Romance & Slice of Life,0.5,False,3,"{2: 2, 3: 1, 1: 1}"
264,Hajime no Ippo: Champion Road,"Comedy, Shounen, Sports",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Sports, Shounen",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
266,Gunparade March: Arata Naru Kougunka,"Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Slice of Life",7,1,Action & Adventure,0.5714285714285714,False,3,"{3: 1, 1: 4, 2: 2}"
267,Gungrave,"Action, Drama, Sci-Fi, Seinen, Super Power",5,1,Action & Adventure,0.6,False,3,"{1: 3, 3: 1, 2: 1}"
268,Golden Boy,"Adventure, Comedy, Ecchi",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{1: 1, 2: 2}"
269,Bleach,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",6,1,Action & Adventure,0.6666666666666666,False,3,"{1: 4, 2: 1, 3: 1}"
270,Hellsing,"Action, Horror, Supernatural, Vampire, Seinen",5,3,Dark & Psychological,0.6,False,3,"{1: 1, 3: 3, 2: 1}"
271,Gad Guard,"Sci-Fi, Adventure, Mecha, Shounen",4,1,Action & Adventure,1.0,False,1,{1: 4}
272,Noir,"Action, Mystery, Drama",3,3,Dark & Psychological,0.6666666666666666,False,2,"{1: 1, 3: 2}"
273,Mahoutsukai ni Taisetsu na Koto,"Slice of Life, Drama, Magic, Shounen",4,1,Action & Adventure,0.5,False,3,"{2: 1, 3: 1, 1: 2}"
274,Kiddy Grade,"Action, Sci-Fi, Super Power, Ecchi, Mecha",5,1,Action & Adventure,0.8,False,2,"{1: 4, 2: 1}"
275,Love♥Love?,"Ecchi, Comedy, Harem, Romance",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
276,Mahoromatic: Automatic Maiden,"Comedy, Ecchi, Military, Romance, Sci-Fi",5,2,Romance & Slice of Life,0.6,False,2,"{2: 3, 1: 2}"
277,Mahoromatic: Motto Utsukushii Mono,"Military, Sci-Fi, Comedy, Drama, Romance, Ecchi",6,2,Romance & Slice of Life,0.5,False,3,"{1: 2, 2: 3, 3: 1}"
278,Viewtiful Joe,"Action, Sci-Fi, Comedy, Shounen",4,1,Action & Adventure,0.75,False,2,"{1: 3, 2: 1}"
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,"Fantasy, Historical, Horror, Mystery, Psychological, Supernatural",6,3,Dark & Psychological,0.8333333333333334,False,2,"{1: 1, 3: 5}"
280,Animal Yokochou,"Adventure, Comedy, Fantasy, Shoujo",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 2, 2: 2}"
281,Akane Maniax,"Comedy, Mecha, Romance",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
282,Angel Heart,"Action, Mystery, Drama, Romance, Seinen",5,3,Dark & Psychological,0.4,False,3,"{1: 1, 3: 2, 2: 2}"
283,Akage no Anne,"Slice of Life, Historical, Drama",3,3,Dark & Psychological,0.6666666666666666,False,2,"{2: 1, 3: 2}"
284,Area 88 (TV),"Action, Drama, Military, Romance, Shounen",5,1,Action & Adventure,0.6,False,3,"{1: 3, 3: 1, 2: 1}"
285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",6,1,Action & Adventure,0.8333333333333334,False,2,"{1: 5, 3: 1}"
286,B'T X,"Adventure, Mecha, Sci-Fi, Shounen",4,1,Action & Adventure,1.0,False,1,{1: 4}
287,Grappler Baki (TV),"Action, Sports, Martial Arts, Shounen",4,1,Action & Adventure,0.75,False,2,"{1: 3, 2: 1}"
288,Bakuten Shoot Beyblade,"Action, Sci-Fi, Adventure, Comedy, Sports, Shounen",6,1,Action & Adventure,0.6666666666666666,False,2,"{1: 4, 2: 2}"
289,Comic Party,"Comedy, Drama",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{2: 1, 3: 1}"
290,Seikai no Monshou,"Action, Military, Sci-Fi, Space, Romance",5,1,Action & Adventure,0.8,False,2,"{1: 4, 2: 1}"
291,D.C.S.S: Da Capo Second Season,"Comedy, Harem, Romance, Supernatural, Drama",5,2,Romance & Slice of Life,0.6,False,2,"{2: 3, 3: 2}"
292,Dear Boys,"Drama, Shounen, Sports",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{3: 1, 1: 1, 2: 1}"
293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",3,1,Action & Adventure,0.6666666666666666,False,2,"{2: 1, 1: 2}"
294,Divergence Eve,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",7,1,Action & Adventure,0.7142857142857143,False,3,"{1: 5, 2: 1, 3: 1}"
295,Divergence Eve 2: Misaki Chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",6,1,Action & Adventure,0.8333333333333334,False,2,"{1: 5, 3: 1}"
296,Dragon Drive,"Action, Sci-Fi, Adventure, Comedy, Fantasy, School, Shounen",7,1,Action & Adventure,0.7142857142857143,False,2,"{1: 5, 2: 2}"
297,Grenadier: Hohoemi no Senshi,"Action, Ecchi, Adventure, Comedy, Shounen",5,1,Action & Adventure,0.6,False,2,"{1: 3, 2: 2}"
298,.hack//Tasogare no Udewa Densetsu,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",6,1,Action & Adventure,0.8333333333333334,False,2,"{1: 5, 2: 1}"
299,.hack//Liminality,"Game, Mystery, Sci-Fi",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 3: 1}"
300,3x3 Eyes,"Action, Demons, Fantasy, Horror, Romance",5,1,Action & Adventure,0.4,False,3,"{1: 2, 3: 2, 2: 1}"
301,Cinderella Boy,"Action, Adventure, Mystery, Comedy, Seinen",5,1,Action & Adventure,0.4,False,3,"{1: 2, 3: 1, 2: 2}"
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 3: 1}"
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,"Comedy, Magic, Supernatural",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{2: 1, 1: 1, 3: 1}"
304,Aa! Megami-sama! Movie,"Comedy, Magic, Romance, Seinen, Supernatural",5,2,Romance & Slice of Life,0.6,False,3,"{2: 3, 1: 1, 3: 1}"
305,Abashiri Ikka,"Action, Comedy, Shounen",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
306,Abenobashi Mahou☆Shoutengai,"Comedy, Parody, Ecchi, Fantasy",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 1: 1}"
307,Kerokko Demetan,"Kids, Fantasy, Comedy",3,"1, 2, 4","Action & Adventure, Romance & Slice of Life, Niche & Fantasy",0.3333333333333333,True,3,"{4: 1, 1: 1, 2: 1}"
308,Zettai Shounen,"Sci-Fi, Mystery, Drama, Fantasy, Shounen",5,1,Action & Adventure,0.6,False,2,"{1: 3, 3: 2}"
309,Akahori Gedou Hour Rabuge,"Comedy, Magic, Parody",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
310,"Chiisana Obake: Acchi, Kocchi, Socchi","Comedy, Supernatural",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{2: 1, 3: 1}"
311,Ace wo Nerae!,"Sports, Drama, Romance, School, Shoujo",5,2,Romance & Slice of Life,0.8,False,2,"{2: 4, 3: 1}"
312,Ace wo Nerae!: Final Stage,"Action, Drama, Sports",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{1: 1, 3: 1, 2: 1}"
313,Ace wo Nerae! (1979),"Sports, Drama, Romance, School, Shoujo",5,2,Romance & Slice of Life,0.8,False,2,"{2: 4, 3: 1}"
314,Ace wo Nerae! 2,"Drama, Shoujo, Sports",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{3: 1, 2: 2}"
315,Xiao Qian,"Action, Drama, Fantasy, Romance",4,1,Action & Adventure,0.5,False,3,"{1: 2, 3: 1, 2: 1}"
317,Final Fantasy VII: Advent Children,"Action, Super Power, Fantasy",3,1,Action & Adventure,1.0,False,1,{1: 3}
318,Hand Maid May,"Comedy, Ecchi, Harem, Romance, Sci-Fi",5,2,Romance & Slice of Life,0.8,False,2,"{2: 4, 1: 1}"
319,Happy World!,"Ecchi, Fantasy, Comedy, Romance",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 1: 1}"
321,Najica Dengeki Sakusen,"Action, Ecchi, Comedy, Sci-Fi",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 2, 2: 2}"
322,Paradise Kiss,"Comedy, Drama, Josei, Romance, Slice of Life",5,2,Romance & Slice of Life,0.6,False,2,"{2: 3, 3: 2}"
323,Mousou Dairinin,"Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller",7,3,Dark & Psychological,0.7142857142857143,False,3,"{3: 5, 4: 1, 1: 1}"
324,Kidou Keisatsu Patlabor: On Television,"Comedy, Mecha, Police, Sci-Fi",4,1,Action & Adventure,0.75,False,2,"{2: 1, 1: 3}"
325,Peach Girl,"Slice of Life, Drama, Romance, School, Shoujo",5,2,Romance & Slice of Life,0.8,False,2,"{2: 4, 3: 1}"
326,Petshop of Horrors,"Horror, Josei, Mystery, Supernatural",4,3,Dark & Psychological,1.0,False,1,{3: 4}
327,Puchi Pri*Yucie,"Comedy, Magic, Fantasy, Shoujo",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 2, 1: 2}"
328,Piano (TV),"Music, Slice of Life, Drama, Romance, Shoujo",5,2,Romance & Slice of Life,0.6,False,3,"{4: 1, 2: 3, 3: 1}"
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",5,2,Romance & Slice of Life,0.4,False,3,"{3: 1, 2: 2, 1: 2}"
330,Midori no Hibi,"Comedy, Drama, Romance, Ecchi, Shounen",5,2,Romance & Slice of Life,0.6,False,3,"{2: 3, 3: 1, 1: 1}"
331,Mahoujin Guruguru,"Adventure, Comedy, Magic, Fantasy, Shounen",5,1,Action & Adventure,0.8,False,2,"{1: 4, 2: 1}"
332,Dokidoki♡Densetsu: Mahoujin Guruguru,"Adventure, Comedy, Magic, Fantasy, Shounen",5,1,Action & Adventure,0.8,False,2,"{1: 4, 2: 1}"
333,Mama wa Shougaku 4 Nensei,"Comedy, Drama, Sci-Fi",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{2: 1, 3: 1, 1: 1}"
334,Marmalade Boy,"Comedy, Drama, Romance, Shoujo",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 3: 1}"
335,Matantei Loki Ragnarok,"Comedy, Magic, Mystery, Shounen, Supernatural",5,1,Action & Adventure,0.4,False,3,"{2: 1, 1: 2, 3: 2}"
336,Ginyuu Mokushiroku Meine Liebe,"Fantasy, Shoujo",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 1, 2: 1}"
337,Psychic Academy,"Comedy, Romance, Supernatural",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 3: 1}"
338,Versailles no Bara,"Military, Historical, Drama, Romance, Shoujo",5,3,Dark & Psychological,0.4,False,3,"{1: 1, 3: 2, 2: 2}"
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",6,3,Dark & Psychological,0.6666666666666666,False,3,"{4: 1, 3: 4, 1: 1}"
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,"Action, Historical, Martial Arts, Samurai, Shounen",5,1,Action & Adventure,0.6,False,2,"{1: 3, 3: 2}"
341,Spiral: Suiri no Kizuna,"Drama, Mystery, Shounen",3,3,Dark & Psychological,0.6666666666666666,False,2,"{3: 2, 1: 1}"
342,Starship Operators,"Drama, Military, Sci-Fi, Space",4,1,Action & Adventure,0.75,False,2,"{3: 1, 1: 3}"
343,Tsukuyomi: Moon Phase,"Comedy, Romance, Vampire, Fantasy, Seinen",5,2,Romance & Slice of Life,0.6,False,3,"{2: 3, 3: 1, 1: 1}"
344,Futatsu no Spica,"Sci-Fi, Supernatural, Drama, School",4,3,Dark & Psychological,0.5,False,3,"{1: 1, 3: 2, 2: 1}"
345,Eikoku Koi Monogatari Emma,"Slice of Life, Historical, Drama, Romance, Seinen",5,2,Romance & Slice of Life,0.6,False,2,"{2: 3, 3: 2}"
346,W: Wish,"Drama, Harem, Romance, School, Slice of Life",5,2,Romance & Slice of Life,0.8,False,2,"{3: 1, 2: 4}"
347,Wild Arms: Twilight Venom,"Action, Sci-Fi, Adventure, Magic, Vampire, Fantasy",6,1,Action & Adventure,0.8333333333333334,False,2,"{1: 5, 3: 1}"
348,Binzume Yousei,"Comedy, Fantasy, Magic, Slice of Life",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 2, 1: 2}"
349,Magical Canan,"Supernatural, Drama, Magic, Fantasy",4,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{3: 2, 1: 2}"
350,Ojamajo Doremi,"Comedy, Magic",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
351,Ojamajo Doremi Sharp,"Comedy, Magic, Shoujo",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
352,Motto! Ojamajo Doremi,"Magic, Fantasy, Comedy, Shoujo",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 2, 2: 2}"
353,Ojamajo Doremi Dokkaan!,"Comedy, Magic, Shoujo",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
354,UG☆Ultimate Girls,"Comedy, Ecchi, Magic, Sci-Fi",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 2, 1: 2}"
355,Shakugan no Shana,"Action, Drama, Fantasy, Romance, School, Supernatural",6,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{1: 2, 3: 2, 2: 2}"
356,Fate/stay night,"Action, Supernatural, Magic, Romance, Fantasy",5,1,Action & Adventure,0.6,False,3,"{1: 3, 3: 1, 2: 1}"
357,Bokusatsu Tenshi Dokuro-chan,"Comedy, Magic, Ecchi",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
358,"Iriya no Sora, UFO no Natsu","Drama, Romance, Sci-Fi",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{3: 1, 2: 1, 1: 1}"
359,I'll/CKBC,"Action, Sports, School, Shounen",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 2, 2: 2}"
360,Himiko-den,"Adventure, Supernatural, Drama, Fantasy",4,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 2, 3: 2}"
361,Memories Off,"Romance, Drama",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{2: 1, 3: 1}"
362,Memories Off 2nd,"Romance, Drama",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{2: 1, 3: 1}"
363,Memories Off 3.5,"Romance, Drama",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{2: 1, 3: 1}"
364,Gallery Fake,"Mystery, Seinen",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{3: 1, 2: 1}"
365,Fake,"Police, Comedy, Romance, Mystery, Shounen Ai",5,2,Romance & Slice of Life,0.6,False,3,"{1: 1, 2: 3, 3: 1}"
366,AIKa,"Action, Ecchi, Adventure, Comedy, Sci-Fi",5,1,Action & Adventure,0.6,False,2,"{1: 3, 2: 2}"
367,Akazukin Chacha OVA,"Comedy, Fantasy, Magic",3,1,Action & Adventure,0.6666666666666666,False,2,"{2: 1, 1: 2}"
369,Boogiepop wa Warawanai,"Psychological, Supernatural, Dementia, Mystery, Drama, Horror",6,3,Dark & Psychological,0.8333333333333334,False,2,"{3: 5, 4: 1}"
370,Burn Up Excess,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",7,1,Action & Adventure,0.7142857142857143,False,2,"{1: 5, 2: 2}"
371,Cardcaptor Sakura Movie 1,"Comedy, Drama, Magic, Fantasy, Shoujo",5,2,Romance & Slice of Life,0.4,False,3,"{2: 2, 3: 1, 1: 2}"
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",6,2,Romance & Slice of Life,0.5,False,3,"{2: 3, 3: 1, 1: 2}"
373,Bannou Bunka Neko-Musume,"Sci-Fi, Adventure, Comedy, Mecha, Seinen",5,1,Action & Adventure,0.6,False,2,"{1: 3, 2: 2}"
374,Bannou Bunka Neko-Musume DASH!,"Action, Comedy, Ecchi, Romance, Sci-Fi",5,2,Romance & Slice of Life,0.6,False,2,"{1: 2, 2: 3}"
375,Bannou Bunka Neko-Musume (1998),"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",6,1,Action & Adventure,0.6666666666666666,False,2,"{1: 4, 2: 2}"
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer","Horror, Psychological, Supernatural, Drama, Ecchi, Seinen",6,3,Dark & Psychological,0.6666666666666666,False,2,"{3: 4, 2: 2}"
